mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,asm_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,asm_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,asm_B,entropy_B,class
195.36108123053265,185.1034292823909,168.76081568939173,0.0793506421556621,0.0644157355162843,0.9692156557772058,0.5044739766918083,0.9950985458839772,0.2544959058635681,10.842891215674882,0.090707791942567,0.0756250805816185,0.963624315219406,0.4613694686585514,0.9940323387562278,0.2128654748931398,11.713783952772298,0.0916882263752362,0.0771841495184189,0.9627891262380102,0.4036928986153079,0.9928883224903736,0.1629746450605221,12.875017960579392,susu_100%
200.7788739379825,191.18411538074497,173.11798062132516,0.1236269716526129,0.1058158687504784,0.9487567406016448,0.4978311352277384,0.9931786398625416,0.2478611442083775,11.555639271788303,0.1180839793920358,0.1004352030311717,0.9514365829526492,0.431933647495486,0.9931831500144116,0.1865869379592828,12.491926864885423,0.086208705995114,0.0691710591055146,0.9670130435051092,0.4555537926825627,0.993807606984556,0.2075330782088203,11.832689664440483,susu_100%
197.5623771904625,188.605945848894,171.71868644067797,0.0912366746248516,0.0708547773417096,0.9664734927812828,0.4911299339814812,0.9947032943552664,0.2412108157901994,11.10466869182835,0.0958471562398372,0.075157082154838,0.9643488940534072,0.4462827342705477,0.9941948576148372,0.1991717374860412,12.0223551901058,0.1077978769288588,0.0878838246436798,0.9579154908473266,0.4373675496754633,0.9920339599338956,0.1912979856446124,12.521312763145009,susu_100%
191.856532902477,182.18245801238712,166.12648988884425,0.0967062740457476,0.0806580553001074,0.9611770829578437,0.4481539347218377,0.9944596969581296,0.2008503647473355,12.162707004588803,0.0964928699476231,0.0802885424712103,0.961375777562145,0.4210532188267291,0.9940908591082496,0.1772934098515177,12.718242832018166,0.0846051144293327,0.0690504520341539,0.9669372060605048,0.4162079632893184,0.993924974506321,0.1732324642820416,12.739441877050323,susu_100%
190.92122255486865,179.54046550341215,162.47445030535792,0.1600457807859958,0.1441684674022444,0.929418721026369,0.3955589913125737,0.9909660445705678,0.1564921631249143,13.58666369550571,0.1393763748279661,0.1235044688953118,0.939750053364332,0.3843278414928498,0.9915435144499284,0.1477243709419106,13.724191711957491,0.1145385938728474,0.0994291936139038,0.9517208746558532,0.4225369584173533,0.9915492743493324,0.1785431237626532,13.033773681316829,susu_100%
201.09885736857223,191.31167193335247,173.93316934788854,0.1168536746245711,0.0963964024765565,0.9537077440320784,0.4847321268524798,0.9934950229877532,0.2349787292811897,11.614329845551712,0.1118951970859438,0.091146300202412,0.9563572656803536,0.4234237531857262,0.9935093273619856,0.1792990861320912,12.575520952424826,0.092944150629187,0.0729978965136975,0.9653591296580136,0.4525567773246975,0.993355868904506,0.2048103231150086,11.970760766188157,susu_100%
202.2737140191034,192.8293242957184,175.3433458471756,0.0831943810270881,0.0826639537410249,0.9587210658580936,0.5259313199755014,0.9952201005701052,0.2766282752970243,11.07026455216364,0.0682833662203475,0.0677670027610777,0.966168134965388,0.4613573245922843,0.9958582330863166,0.2128640655609247,11.750946652372214,0.0443365576044854,0.0438912247080376,0.978098920935626,0.4475071430399243,0.9966288227840682,0.2002671064194952,11.59477392409872,susu_100%
200.6714919761934,191.19425185723253,173.63351284118923,0.0669735789933141,0.0660067746240299,0.9670932931249132,0.497611529484965,0.99617954706698,0.2476321756061359,11.12588475234546,0.0660895903442167,0.0650885063472924,0.9675558552260464,0.4273604415536993,0.9960334783006356,0.1826508480622124,12.16095718026337,0.0455277608479027,0.0446576703715291,0.9777581738618728,0.4555616852635553,0.9965469002958154,0.2075404055160131,11.500074245383349,susu_100%
202.73330467677852,193.26095609210995,175.75719833935986,0.0706535834190631,0.0697737536652102,0.96520110614278,0.5106789210700408,0.9961919132050848,0.2608100497589861,11.1454969656947,0.0616036115010985,0.0607702929895553,0.9696981853563764,0.4626554956937738,0.9964588987932792,0.2140601062080496,11.729348845214112,0.0424136170712718,0.0416830592821353,0.979231526137846,0.4460382180061761,0.996969223375432,0.1989537140689562,11.636799578410926,susu_100%
199.96196730887797,190.49522855800657,173.11385635387734,0.1097212858679314,0.0876155532829519,0.958198422415965,0.4891714475791888,0.9938897497365532,0.239298822810239,11.42358383545918,0.1082108929764703,0.0856243078224228,0.9592374616125628,0.4258663076519409,0.9937272653957008,0.1813719908063376,12.447747442516189,0.0953351515628976,0.0735381283161608,0.965211473870711,0.4530347147879375,0.9931330929046794,0.205243999168323,11.9218214318387,susu_100%
198.86632643444847,189.75956214433288,173.486985392729,0.1066750002043633,0.0859434922728102,0.9589478669247972,0.527456799429445,0.994212296961356,0.2782205723723203,10.812500586480825,0.1173407936432493,0.0963980369761501,0.9537379667547008,0.4649205086079615,0.9932677181813002,0.2161662815674859,11.935912217671138,0.094581792727767,0.0738404809404208,0.9650003679764522,0.4480001146703521,0.9933009550242738,0.200708295914586,11.859253355293152,susu_90%
199.9619795701443,191.3805790260688,175.87499018141855,0.1024114532300375,0.0894266869993515,0.9565231700025708,0.4828189571767577,0.99436905525292,0.2331268914530931,11.499943498981022,0.0951855109909935,0.0820859858029358,0.9602035731021364,0.4347571381581194,0.9945040894113636,0.1890211968880535,12.268156793043854,0.0774484338722287,0.0645181628637316,0.9689710153684736,0.4350458588312863,0.9944417732732164,0.189268075115974,12.045027883983582,susu_90%
201.8988141377914,192.9933649563256,175.93843350494592,0.0628899408808296,0.062835617028095,0.968587623871226,0.4707817058331218,0.9962825828096712,0.2216487763790262,11.519961941865954,0.059315416607579,0.0592509526092484,0.970380970095209,0.422223783336247,0.9963215450791552,0.1782843154567367,12.324173350925236,0.0427815407431131,0.0427246830049086,0.978643344271366,0.4365857238729191,0.9966043307129132,0.19061122184883,11.921829482577127,susu_90%
200.27625546303125,191.34990737576663,174.46211327134404,0.1078861646238277,0.0917215121667224,0.95567771875715,0.4626692135446457,0.9941686241376946,0.2140727032763904,11.87855631470038,0.1046935549212032,0.0880498239931412,0.9575586874975104,0.4232838518268429,0.9939919111802544,0.1791774791135197,12.647620374485316,0.0909161774438993,0.0747075639567144,0.9641886944562104,0.4374155816985592,0.9934800167762284,0.1913357497240413,12.269799787128678,susu_90%
200.287019520943,191.275481655061,174.23939606223198,0.1016267156539205,0.0856642799769326,0.9586815247150364,0.4694037239084015,0.9943250356705472,0.2203488126227794,11.620798521163982,0.0897989172558669,0.0736023822894459,0.9647343975342116,0.431887265607315,0.9946962894802852,0.1865315018343802,12.214542444476017,0.0876233891043195,0.0718718412796007,0.965557866517584,0.4409817683993821,0.993601694652664,0.1944684828420791,12.099928781784888,susu_90%
201.2486929977681,192.3336770908417,175.3110412016894,0.0585075952726151,0.0584430762438512,0.9707849137809508,0.4648561859857776,0.9965900652715962,0.216102988913307,11.44228903547648,0.0556311498844403,0.0555510451056016,0.9722324879250828,0.4248423363362221,0.996552373440228,0.1805003723117948,12.176781243066133,0.0404311415258089,0.040361185500239,0.9798264028524376,0.4425150491326013,0.9968187545503128,0.1958232239771518,11.714603235017494,susu_90%
200.7503827618004,191.7439367051168,174.7296541805128,0.1415695805794984,0.1239597464218928,0.9396796428900728,0.4433871252975424,0.9922180897760048,0.1966123181976345,12.44381931437814,0.1386804711213036,0.1205955046778935,0.9414065539610816,0.406501394605235,0.9919546875056826,0.1652587916824823,13.205130400060597,0.1217079793524663,0.1042066698262784,0.9495464248984624,0.4261386069745286,0.9912539774110312,0.1816017322993075,12.806075591917375,susu_90%
200.40345452491047,191.4948320469585,174.41318780493458,0.1286112319542831,0.1111722097567878,0.9460702609010804,0.452741829343622,0.9928955198366848,0.2049917220455636,12.149415792785838,0.1250190168981645,0.1072274837573171,0.9480746921833934,0.4155692229606223,0.992688811302276,0.1727100557274291,12.90411030599392,0.1115236223626194,0.0943711155201469,0.95444242484859,0.4336242242501446,0.9919041671671252,0.1880363136466651,12.532329047908574,susu_90%
200.00026175455088,191.02509300601963,174.0275001355773,0.1045189843729212,0.0853313659504806,0.9591370469097452,0.4717793963337858,0.9941954755115896,0.2225842805413466,11.557140143768557,0.0962686701223156,0.0767088640457979,0.9634847529043756,0.4320667597985992,0.9943492501928975,0.1866872822525094,12.2341018698661,0.092761080027591,0.0737074176875731,0.9649363053272044,0.4423606274767485,0.9932573381718776,0.1956865507050932,12.079461342782103,susu_90%
199.93070063235268,190.92586808870956,173.93582791359648,0.1216140101203598,0.1093205243326044,0.9465168230475044,0.4481502031226947,0.9934310601465612,0.2008520319240823,12.356087742066574,0.1127947774279821,0.1002324956780221,0.951086707913209,0.41406066467155,0.9935485146284652,0.1714553757912416,13.006513015566927,0.1043510844211245,0.0922506494251611,0.9550325713732802,0.4289442729943122,0.9925429348032822,0.1839988771529672,12.721848481482809,susu_90%
191.0464836595315,180.4347375595169,162.90152911919418,0.0830783728551542,0.0691451908973338,0.9667672201862992,0.5315415184352488,0.9957892066529171,0.2825372655135237,11.357495430274865,0.0822993641277137,0.0681957347850502,0.9672573826689008,0.534824224940463,0.9955520175644924,0.2860376376031314,11.443448021640036,0.0968338090563923,0.0827133038282941,0.9600001603786116,0.413969969706859,0.9938202961684328,0.1713822996038856,13.034542646784557,susu_80%
190.7953678555399,180.0826669848687,162.47960953358546,0.0827863606617228,0.0683670241971847,0.9671985023935668,0.5332123770216906,0.9956339099938328,0.2843165875376509,11.22527875401069,0.0811310432948645,0.0663715682598664,0.9682258454076248,0.5365723938297682,0.9954300036187478,0.2879107155247951,11.294684330126335,0.0946406139059617,0.0798787969624972,0.9614735610917078,0.4237269912364888,0.9937329527340324,0.1795537752375188,12.823142434981635,susu_80%
189.9992373783744,179.32126539504208,161.62941342648682,0.0911402867988933,0.0747815189379474,0.9641769003492476,0.5303456960466355,0.9952097206931416,0.2812679633548711,11.31350610971774,0.0878360591749631,0.0711960873664739,0.9659951770867417,0.5356316683130454,0.9950433084734808,0.2869022380053139,11.314098646314369,0.0957903531520573,0.0790858128766623,0.9620596158737582,0.4328868328120155,0.993640801978378,0.1873976212481884,12.660498761823902,susu_80%
190.18846481422332,179.26464265533252,162.13160509599348,0.0850144596542337,0.0706112158029145,0.9660697158075344,0.5285711927369021,0.9954036506779812,0.2793892612574826,11.23691583508157,0.0832172091770001,0.0684401725095817,0.9671897027188056,0.5300423755998298,0.9952067613530452,0.2809465039331552,11.32319650724465,0.0907997031790177,0.0760421657702954,0.9633895721907216,0.4412749239954583,0.9938975465471598,0.1947315890392178,12.43347040918044,susu_80%
189.66363315157065,178.5229425795866,160.36387560715426,0.0881740010401501,0.0736848461509364,0.9645515991193572,0.5132548916490091,0.9953681907364532,0.2634326527355122,11.620341477168566,0.0874043766926148,0.0726634277170507,0.9650851143433038,0.5107795795845982,0.995085920682126,0.2608979078322473,11.807109383944285,0.0917080252828404,0.0767874965688166,0.963040962766242,0.467094693850888,0.9938000354869104,0.2181839128426134,12.241981235730377,susu_80%
189.4310158142089,178.18452097142784,160.10108703665003,0.0875214145044025,0.0735887232123597,0.9645401069265211,0.5120674282968881,0.9953884056066686,0.2622151486130762,11.649759937851158,0.0876732295183589,0.0735932443301649,0.9645514575768622,0.506768315959122,0.9950671786843556,0.2568167257199182,11.880908454107622,0.0844309683940564,0.0703205184150739,0.9661919617129578,0.4870203645506192,0.9942853013672848,0.2371931543062408,11.9214082681696,susu_80%
