filename,mean_R,mean_G,mean_B,mean_R_cnn,mean_G_cnn,mean_B_cnn,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
sampel1.png,195.36108123053262,185.10342928239092,168.76081568939173,1.1526347,1.1349562,1.1981283,4.229863711021763,1.1526347,0.17019862046040057,0.001610881972069643,-0.04051836339827056,-114488.555,4.23400209504084,1.1349562,0.1722531959810172,0.0015998326089917397,0.0768290626829014,-111986.375,4.022574171787677,1.1981283,0.17183428116654975,0.0017451012925225862,0.1495165783419398,-116106.05
sampel10.png,200.7788739379825,191.18411538074497,173.11798062132516,1.258265,1.2463744,1.193147,4.214513001365621,1.258265,0.15865524572910153,0.0017798710234311161,-0.10397099842280887,-127176.13,4.231717290865194,1.2463744,0.15938021776584435,0.0017206969918036948,0.3018734733480043,-126172.625,4.148353677689059,1.193147,0.1680786413177244,0.0017969368063673681,,-117420.625
sampel2.png,197.5623771904625,188.605945848894,171.71868644067797,1.1730856,1.1945311,1.2099814,4.279916773977239,1.1730856,0.16609339427048625,0.001657214395853938,-0.059894922814747294,-117674.8,4.239803574089413,1.1945311,0.16489194620587702,0.0016514023347776762,-0.06368571986315792,-119952.516,4.1180131492385454,1.2099814,0.16714805590294735,0.001642354897090367,-0.07418316119919525,-119494.94
sampel3.png,191.856532902477,182.18245801238712,166.12648988884425,1.2357428,1.2188921,1.2261795,4.181153689532739,1.2357428,0.16215784043989917,0.0015161996897386045,0.2507675776247151,-124056.21,4.194883706479036,1.2188921,0.1635828298995259,0.001479429553966133,0.06779163239233553,-121872.016,4.069272099168306,1.2261795,0.16695443055549364,0.0014681992482165902,0.2346241239181277,-120486.55
sampel4.png,190.92122255486865,179.54046550341215,162.47445030535792,1.2593563,1.2598382,1.175249,4.229861028580307,1.2593563,0.1580552280457831,0.001632204925527378,0.2788782062891768,-128448.46,4.116422681750506,1.2598382,0.16165464391188525,0.0015998549607335304,0.18741206814067288,-126306.31,4.090886252310865,1.175249,0.17218193212549798,0.0015905210558249025,0.3627743304182809,-114277.11
sampel5.png,201.09885736857225,191.31167193335247,173.93316934788854,1.249697,1.2649664,1.2263604,4.227761404322288,1.249697,0.1591489721444221,0.001484540196097627,0.07747370180339493,-126900.41,4.194047772039554,1.2649664,0.15859598653430873,0.001437249232311638,0.10160239080995316,-128458.89,4.188723849464815,1.2263604,0.16294910124971426,0.0018107942780669854,-0.025568827729282807,-122901.055
sampel6.png,202.2737140191034,192.82932429571838,175.3433458471756,0.995858,0.98883027,0.98014927,4.209577601827941,0.995858,0.1925987382712242,0.0030414206641060965,-0.02943192674092314,-93149.65,4.201520519965786,0.98883027,0.19400180999727937,0.0029580754284956015,0.08104413052777172,-92138.87,4.205860174674458,0.98014927,0.19522208789458512,0.0027767444143489916,0.49035522201784515,-91014.266
sampel7.png,200.6714919761934,191.19425185723253,173.63351284118923,1.0280799,1.0230246,0.9833079,4.198434244788169,1.0280799,0.1880998218338556,0.002916038948662427,-0.08176700165115991,-97443.15,4.203518870486213,1.0230246,0.18866844279838085,0.0028757772275379728,0.3307053801123804,-96629.23,4.180637355782341,0.9833079,0.19566201086409912,0.002374377937949434,0.06447650450087754,-90858.266
sampel8.png,202.73330467677854,193.26095609210995,175.75719833935986,0.9961133,1.0417129,1.0501833,4.333032435741886,0.9961133,0.18810457964229893,0.003064837078658902,0.08781675681707325,-95148.6,4.231005733209904,1.0417129,0.18492855943598144,0.00306726657614416,0.22761760346994472,-99761.6,4.093915140271799,1.0501833,0.18870197120330492,0.0025656417924530654,0.5078613594396639,-98176.24
sampel9.png,199.96196730887795,190.49522855800657,173.11385635387734,1.2216201,1.257544,1.2352419,4.2566451479286505,1.2216201,0.16129022830488335,0.0014632262137471413,-0.08197073294764493,-123945.35,4.165677999406962,1.257544,0.16029432705453656,0.0015219915278103886,0.3132703035219978,-126743.164,4.088038997516332,1.2352419,0.16529697662450835,0.0017122977546283177,-0.08788217008413357,-122426.83
